ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Month_Name,Quarter,Net_Cash_Flow,Cash_Utilization_Rate,Cash_Risk
ATM_0008,2023-01-21,Saturday,Night,72624,4998,Mall,0,0,91751,Snowy,3,69570,2023,1,January,1,67626,79.15336072631362,Normal
ATM_0030,2023-07-18,Tuesday,Evening,28176,5868,Supermarket,0,0,92155,Rainy,2,22930,2023,7,July,3,22308,30.5745754435462,Normal
ATM_0004,2023-03-14,Tuesday,Night,47273,5293,Supermarket,0,0,62108,Cloudy,3,49558,2023,3,March,1,41980,76.11418818831712,Normal
ATM_0021,2022-05-03,Tuesday,Afternoon,47599,0,Bank Branch,0,0,77498,Clear,0,47546,2022,5,May,2,47599,61.41964953934295,Normal
ATM_0005,2022-10-12,Wednesday,Morning,47824,9391,Supermarket,0,0,108161,Rainy,0,42235,2022,10,October,4,38433,44.21556753358419,Normal
ATM_0048,2023-12-05,Tuesday,Night,36450,8400,Bank Branch,0,0,132018,Clear,0,31004,2023,12,December,4,28050,27.609871381175292,Normal
ATM_0008,2022-12-12,Monday,Evening,4721,17894,Standalone,0,0,115895,Rainy,1,0,2022,12,December,4,-13173,4.073514819448639,Normal
ATM_0040,2023-09-11,Monday,Evening,80096,14393,Supermarket,0,0,126973,Rainy,1,68625,2023,9,September,3,65703,63.08112748379576,Normal
ATM_0002,2023-07-21,Friday,Evening,26416,8462,Bank Branch,0,0,107798,Cloudy,1,19053,2023,7,July,3,17954,24.505092858865655,Normal
ATM_0035,2023-09-24,Sunday,Morning,51123,6294,Bank Branch,0,0,116154,Snowy,3,48038,2023,9,September,3,44829,44.013120512423164,Normal
ATM_0008,2022-04-08,Friday,Afternoon,65861,9595,Gas Station,0,0,65158,Cloudy,4,67362,2022,4,April,2,56266,101.07891586604869,High Risk
ATM_0011,2022-06-27,Monday,Afternoon,43171,8706,Standalone,0,0,90058,Rainy,5,44541,2022,6,June,2,34465,47.936885118479196,Normal
ATM_0020,2023-03-22,Wednesday,Night,62795,8609,Gas Station,0,0,61924,Clear,0,65916,2023,3,March,1,54186,101.40656288353465,High Risk
ATM_0027,2023-12-31,Sunday,Night,42756,10218,Gas Station,1,0,124456,Cloudy,4,46680,2023,12,December,4,32538,34.354309956932575,Normal
ATM_0049,2023-01-25,Wednesday,Morning,54351,10219,Supermarket,1,0,118610,Rainy,5,53831,2023,1,January,1,44132,45.82328640080938,Normal
ATM_0032,2023-03-24,Friday,Evening,40087,6799,Standalone,0,0,110160,Cloudy,3,38504,2023,3,March,1,33288,36.3897966594045,Normal
ATM_0039,2022-07-30,Saturday,Evening,48497,11074,Bank Branch,0,0,90805,Cloudy,1,47670,2022,7,July,3,37423,53.40785199052915,Normal
ATM_0026,2022-08-01,Monday,Afternoon,44913,9978,Standalone,0,0,134107,Snowy,1,38921,2022,8,August,3,34935,33.49042182734682,Normal
ATM_0046,2022-10-25,Tuesday,Afternoon,26395,11860,Gas Station,0,0,77695,Cloudy,0,22753,2022,10,October,4,14535,33.97258510843684,Normal
ATM_0044,2023-07-31,Monday,Afternoon,45825,7236,Mall,0,0,88093,Clear,3,40402,2023,7,July,3,38589,52.01888912853462,Normal
ATM_0037,2022-12-20,Tuesday,Evening,41584,8745,Gas Station,0,0,132907,Cloudy,5,31620,2022,12,December,4,32839,31.28804351915249,Normal
ATM_0029,2023-03-11,Saturday,Morning,46472,7254,Gas Station,0,0,88110,Rainy,2,38721,2023,3,March,1,39218,52.7431619566451,Normal
ATM_0024,2022-09-24,Saturday,Night,37560,12957,Bank Branch,0,0,92375,Rainy,0,29201,2022,9,September,3,24603,40.66035182679296,Normal
ATM_0025,2023-01-09,Monday,Morning,46892,8589,Bank Branch,0,0,87382,Rainy,0,48927,2023,1,January,1,38303,53.66322583598453,Normal
ATM_0040,2023-12-14,Thursday,Morning,37033,13463,Standalone,0,0,95905,Snowy,3,25003,2023,12,December,4,23570,38.61425368854596,Normal
ATM_0010,2022-10-28,Friday,Afternoon,44202,11600,Gas Station,0,0,73691,Rainy,1,30604,2022,10,October,4,32602,59.982901575497685,Normal
ATM_0027,2022-11-16,Wednesday,Afternoon,47755,3315,Supermarket,0,0,99752,Clear,4,35992,2022,11,November,4,44440,47.873726842569575,Normal
ATM_0004,2023-08-10,Thursday,Afternoon,45075,9749,Standalone,0,0,129434,Cloudy,1,29858,2023,8,August,3,35326,34.82469830183723,Normal
ATM_0016,2022-01-18,Tuesday,Afternoon,39330,12975,Supermarket,0,0,125973,Clear,0,31853,2022,1,January,1,26355,31.22097592341216,Normal
ATM_0018,2022-07-03,Sunday,Morning,54228,17095,Gas Station,0,0,61008,Snowy,5,46026,2022,7,July,3,37133,88.88670338316287,Normal
ATM_0012,2022-06-06,Monday,Afternoon,29919,5571,Bank Branch,0,0,82984,Snowy,1,29400,2022,6,June,2,24348,36.05393810855105,Normal
ATM_0050,2022-10-06,Thursday,Morning,39068,14328,Supermarket,0,0,121626,Clear,3,26198,2022,10,October,4,24740,32.12142140660714,Normal
ATM_0009,2022-06-21,Tuesday,Morning,69737,13233,Gas Station,0,0,101657,Rainy,1,69170,2022,6,June,2,56504,68.60029314262668,Normal
ATM_0039,2023-01-12,Thursday,Evening,57100,9850,Gas Station,0,0,110491,Rainy,5,58359,2023,1,January,1,47250,51.678417246653574,Normal
ATM_0008,2024-01-01,Monday,Afternoon,27341,6561,Bank Branch,1,0,86459,Clear,0,32374,2024,1,January,1,20780,31.623081460576692,Normal
ATM_0025,2022-05-20,Friday,Morning,44384,5367,Standalone,0,0,89329,Cloudy,5,42598,2022,5,May,2,39017,49.68599223096643,Normal
ATM_0049,2023-02-09,Thursday,Night,48762,1473,Supermarket,0,0,83303,Snowy,4,41514,2023,2,February,1,47289,58.535706997347035,Normal
ATM_0037,2023-02-19,Sunday,Evening,55049,9627,Supermarket,0,1,106871,Rainy,4,58252,2023,2,February,1,45422,51.50976410813036,Normal
ATM_0032,2022-05-10,Tuesday,Morning,37995,9910,Bank Branch,0,0,99291,Snowy,2,30821,2022,5,May,2,28085,38.26630812460344,Normal
ATM_0008,2023-09-11,Monday,Night,42094,18126,Gas Station,0,0,72766,Snowy,0,33290,2023,9,September,3,23968,57.848445702663334,Normal
ATM_0021,2023-05-14,Sunday,Afternoon,75384,8701,Mall,0,0,100707,Rainy,3,63670,2023,5,May,2,66683,74.85477672852929,Normal
ATM_0038,2022-05-24,Tuesday,Evening,33699,4771,Gas Station,0,0,95821,Clear,1,32907,2022,5,May,2,28928,35.16869997182246,Normal
ATM_0029,2022-09-16,Friday,Night,32510,10513,Gas Station,0,0,104956,Cloudy,2,33054,2022,9,September,3,21997,30.97488471359427,Normal
ATM_0014,2023-04-20,Thursday,Afternoon,33945,13434,Gas Station,0,1,92033,Rainy,1,22536,2023,4,April,2,20511,36.883509176056414,Normal
ATM_0041,2022-04-14,Thursday,Evening,12614,13299,Standalone,0,0,77661,Cloudy,3,0,2022,4,April,2,-685,16.24238678358507,Normal
ATM_0042,2023-03-20,Monday,Morning,34283,14588,Supermarket,0,0,124203,Cloudy,0,29210,2023,3,March,1,19695,27.602392856855307,Normal
ATM_0031,2022-03-11,Friday,Evening,38668,21165,Standalone,0,0,86140,Rainy,0,20964,2022,3,March,1,17503,44.88971441838867,Normal
ATM_0007,2022-05-30,Monday,Evening,65391,6647,Mall,0,0,96972,Rainy,5,61337,2022,5,May,2,58744,67.43286721940353,Normal
ATM_0034,2023-01-16,Monday,Morning,55244,10667,Gas Station,0,0,40533,Cloudy,2,52774,2023,1,January,1,44577,136.29388399575654,Normal
ATM_0040,2022-12-01,Thursday,Evening,31015,11446,Standalone,1,0,96595,Clear,3,32323,2022,12,December,4,19569,32.108287178425385,Normal
ATM_0049,2023-05-15,Monday,Night,59528,4868,Supermarket,0,0,112204,Clear,1,49879,2023,5,May,2,54660,53.05336708138747,Normal
ATM_0025,2022-12-05,Monday,Night,57121,19153,Standalone,0,0,109863,Rainy,0,48579,2022,12,December,4,37968,51.9929366574734,Normal
ATM_0040,2023-01-29,Sunday,Evening,61287,7059,Gas Station,0,0,121785,Clear,2,56812,2023,1,January,1,54228,50.32393151865994,Normal
ATM_0001,2022-05-17,Tuesday,Afternoon,55730,7969,Gas Station,0,0,110743,Cloudy,1,58964,2022,5,May,2,47761,50.32372249261804,Normal
ATM_0028,2023-07-15,Saturday,Evening,64163,10975,Bank Branch,0,0,133305,Clear,1,62453,2023,7,July,3,53188,48.132478151607216,Normal
ATM_0003,2022-09-29,Thursday,Night,47319,9513,Mall,0,0,115575,Rainy,5,36148,2022,9,September,3,37806,40.94224529526282,Normal
ATM_0032,2022-04-27,Wednesday,Morning,41079,7887,Gas Station,0,0,73750,Snowy,4,29417,2022,4,April,2,33192,55.70033898305085,Normal
ATM_0047,2023-01-17,Tuesday,Night,53621,11626,Standalone,0,0,123585,Snowy,5,39566,2023,1,January,1,41995,43.38795161225068,Normal
ATM_0043,2022-12-01,Thursday,Afternoon,32327,12164,Supermarket,1,0,122215,Snowy,4,25090,2022,12,December,4,20163,26.450926645665422,Normal
ATM_0050,2022-09-09,Friday,Afternoon,61327,7666,Mall,0,0,85261,Snowy,2,46713,2022,9,September,3,53661,71.92854880895135,Normal
ATM_0033,2022-11-04,Friday,Night,53100,9353,Gas Station,0,0,97327,Snowy,2,44908,2022,11,November,4,43747,54.558344549816596,Normal
ATM_0007,2022-06-01,Wednesday,Afternoon,38349,9127,Bank Branch,0,0,85051,Rainy,3,34433,2022,6,June,2,29222,45.08941693807245,Normal
ATM_0010,2022-04-11,Monday,Evening,58319,1880,Gas Station,0,0,115262,Cloudy,4,67327,2022,4,April,2,56439,50.59690097343443,Normal
ATM_0022,2022-11-03,Thursday,Morning,63837,10621,Bank Branch,0,0,131962,Cloudy,5,48079,2022,11,November,4,53216,48.37528985617072,Normal
ATM_0005,2022-11-18,Friday,Morning,55477,11224,Gas Station,0,0,87934,Cloudy,1,50212,2022,11,November,4,44253,63.089362476402755,Normal
ATM_0027,2023-04-30,Sunday,Morning,58603,5609,Standalone,0,1,80301,Clear,2,72516,2023,4,April,2,52994,72.9791658883451,High Risk
ATM_0016,2023-05-14,Sunday,Night,52458,6286,Gas Station,0,0,89878,Cloudy,3,55577,2023,5,May,2,46172,58.365784730412344,Normal
ATM_0016,2022-10-21,Friday,Afternoon,33004,9978,Supermarket,0,0,117188,Snowy,1,22935,2022,10,October,4,23026,28.163293169949142,Normal
ATM_0039,2022-12-01,Thursday,Night,47201,20855,Mall,1,0,128886,Clear,5,31550,2022,12,December,4,26346,36.62228636159086,Normal
ATM_0001,2022-06-03,Friday,Night,24913,14132,Gas Station,0,0,85100,Rainy,0,14034,2022,6,June,2,10781,29.274970622796708,Normal
ATM_0001,2023-04-28,Friday,Afternoon,41421,14076,Mall,0,0,76375,Snowy,5,33349,2023,4,April,2,27345,54.233715220949264,Normal
ATM_0044,2023-12-18,Monday,Evening,40660,16355,Supermarket,0,0,93458,Rainy,2,36793,2023,12,December,4,24305,43.506173896295664,Normal
ATM_0022,2022-04-13,Wednesday,Morning,72117,12043,Supermarket,0,0,86049,Clear,4,65974,2022,4,April,2,60074,83.80922497646691,High Risk
ATM_0001,2022-07-16,Saturday,Afternoon,25717,6723,Gas Station,0,0,103899,Cloudy,0,18027,2022,7,July,3,18994,24.751922540159192,Normal
ATM_0018,2023-08-31,Thursday,Evening,32344,17811,Supermarket,0,0,117779,Clear,4,12316,2023,8,August,3,14533,27.461601813566084,Normal
ATM_0019,2022-05-22,Sunday,Morning,75957,16616,Gas Station,0,0,99338,Snowy,1,56612,2022,5,May,2,59341,76.46318629326139,Normal
ATM_0042,2023-12-18,Monday,Morning,5796,18023,Gas Station,0,0,109820,Snowy,0,0,2023,12,December,4,-12227,5.2777271899471865,Normal
ATM_0026,2022-12-13,Tuesday,Afternoon,54947,7013,Gas Station,0,0,112331,Snowy,4,51811,2022,12,December,4,47934,48.915259367405255,Normal
ATM_0020,2022-10-28,Friday,Night,58423,9006,Gas Station,0,0,107417,Rainy,2,55548,2022,10,October,4,49417,54.38897008853347,Normal
ATM_0043,2022-12-01,Thursday,Afternoon,35129,13392,Bank Branch,1,0,62502,Rainy,0,23676,2022,12,December,4,21737,56.20460145275351,Normal
ATM_0006,2022-03-02,Wednesday,Morning,47107,3302,Bank Branch,0,0,82967,Cloudy,1,35515,2022,3,March,1,43805,56.777996070726914,Normal
ATM_0010,2022-03-17,Thursday,Evening,64491,9417,Standalone,0,0,109784,Rainy,5,53160,2022,3,March,1,55074,58.74353275522844,Normal
ATM_0031,2023-03-22,Wednesday,Night,66394,14852,Mall,0,1,108267,Snowy,5,64337,2023,3,March,1,51542,61.324318582762984,Normal
ATM_0014,2023-04-30,Sunday,Morning,50819,15304,Standalone,0,0,117991,Rainy,2,36584,2023,4,April,2,35515,43.07023417040283,Normal
ATM_0005,2022-02-20,Sunday,Morning,39481,14880,Standalone,0,0,68473,Cloudy,3,36224,2022,2,February,1,24601,57.65922334350766,Normal
ATM_0043,2023-02-12,Sunday,Evening,55921,11812,Gas Station,0,0,123252,Snowy,5,39810,2023,2,February,1,44109,45.37127186577094,Normal
ATM_0046,2023-03-09,Thursday,Evening,35609,4090,Supermarket,0,0,89241,Rainy,0,40421,2023,3,March,1,31519,39.90206295312693,Normal
ATM_0011,2022-09-14,Wednesday,Night,47256,4172,Mall,0,0,129413,Snowy,1,47186,2022,9,September,3,43084,36.515651441508965,Normal
ATM_0003,2022-05-24,Tuesday,Afternoon,67777,14491,Supermarket,0,0,86124,Snowy,1,62756,2022,5,May,2,53286,78.69699503042126,High Risk
ATM_0047,2022-07-04,Monday,Night,55136,9630,Mall,0,0,91813,Snowy,5,46605,2022,7,July,3,45506,60.05249801226405,Normal
ATM_0022,2023-09-22,Friday,Evening,34421,15563,Standalone,0,0,91943,Cloudy,4,24793,2023,9,September,3,18858,37.43732529937026,Normal
ATM_0013,2022-08-05,Friday,Afternoon,47460,16625,Standalone,0,0,80553,Snowy,4,35956,2022,8,August,3,30835,58.91773118319615,Normal
ATM_0026,2023-06-26,Monday,Afternoon,84034,10942,Gas Station,0,0,74590,Clear,3,65630,2023,6,June,2,73092,112.66121464003218,High Risk
ATM_0047,2023-08-29,Tuesday,Evening,64448,14472,Supermarket,0,1,106687,Cloudy,0,60652,2023,8,August,3,49976,60.40848463261691,Normal
ATM_0019,2022-12-07,Wednesday,Morning,59917,12551,Gas Station,0,0,105240,Clear,3,62190,2022,12,December,4,47366,56.93367540858989,Normal
ATM_0027,2023-04-20,Thursday,Afternoon,64001,8191,Standalone,0,0,103573,Rainy,3,57876,2023,4,April,2,55810,61.79313141455785,Normal
ATM_0017,2022-11-04,Friday,Morning,61458,8048,Bank Branch,0,0,90675,Snowy,3,64051,2022,11,November,4,53410,67.77832919768404,Normal
ATM_0017,2022-01-05,Wednesday,Afternoon,34378,15016,Mall,0,0,110969,Cloudy,1,26234,2022,1,January,1,19362,30.979823193864952,Normal
ATM_0026,2022-01-03,Monday,Night,62381,1368,Mall,0,1,96790,Snowy,4,58356,2022,1,January,1,61013,64.44983985948963,Normal
ATM_0035,2023-03-03,Friday,Morning,45798,8269,Supermarket,0,0,116992,Snowy,4,41005,2023,3,March,1,37529,39.146266411378555,Normal
ATM_0043,2022-02-22,Tuesday,Night,57257,9788,Supermarket,0,0,118136,Snowy,0,50232,2022,2,February,1,47469,48.467021060472675,Normal
ATM_0016,2023-02-03,Friday,Evening,28222,16827,Bank Branch,0,0,99070,Rainy,0,14693,2023,2,February,1,11395,28.486928434440294,Normal
ATM_0044,2023-03-16,Thursday,Morning,56750,7052,Standalone,0,0,109736,Cloudy,0,49370,2023,3,March,1,49698,51.715025151272144,Normal
ATM_0007,2022-05-13,Friday,Evening,75158,13377,Bank Branch,0,0,111550,Snowy,3,73588,2022,5,May,2,61781,67.37606454504707,Normal
ATM_0011,2023-03-13,Monday,Afternoon,66567,9364,Bank Branch,0,0,112837,Snowy,2,58366,2023,3,March,1,57203,58.99394702092399,Normal
ATM_0035,2023-12-10,Sunday,Morning,44253,9618,Mall,0,1,66768,Clear,0,45267,2023,12,December,4,34635,66.27875629043854,Normal
ATM_0016,2022-03-09,Wednesday,Evening,62904,0,Bank Branch,0,0,154296,Cloudy,2,63350,2022,3,March,1,62904,40.768393218229896,Normal
ATM_0008,2023-05-28,Sunday,Night,72528,11514,Supermarket,0,0,88216,Snowy,0,53059,2023,5,May,2,61014,82.21637798131857,Normal
ATM_0023,2022-04-05,Tuesday,Evening,48585,10907,Bank Branch,0,0,73729,Rainy,4,44237,2022,4,April,2,37678,65.89672991631515,Normal
ATM_0017,2022-01-19,Wednesday,Morning,50593,8920,Mall,0,0,122757,Snowy,1,50932,2022,1,January,1,41673,41.213942993067604,Normal
ATM_0034,2023-12-08,Friday,Afternoon,69459,9603,Gas Station,0,1,104289,Snowy,0,61585,2023,12,December,4,59856,66.60242211546759,Normal
ATM_0022,2023-02-03,Friday,Night,48554,16186,Mall,0,0,94845,Cloudy,1,33233,2023,2,February,1,32368,51.19299910380094,Normal
ATM_0011,2022-07-14,Thursday,Night,37108,13396,Supermarket,0,0,93906,Clear,5,27583,2022,7,July,3,23712,39.51611185653739,Normal
ATM_0015,2023-11-04,Saturday,Night,59307,7701,Supermarket,0,0,78734,Cloudy,2,47386,2023,11,November,4,51606,75.32578047603322,Normal
ATM_0042,2023-01-13,Friday,Afternoon,49280,3163,Mall,0,0,106325,Rainy,0,54442,2023,1,January,1,46117,46.34845991065131,Normal
ATM_0037,2022-12-30,Friday,Morning,70493,15472,Standalone,0,0,124729,Cloudy,5,55999,2022,12,December,4,55021,56.51692870142468,Normal
ATM_0001,2022-11-19,Saturday,Night,39222,13917,Mall,0,0,114165,Clear,4,37152,2022,11,November,4,25305,34.35553803705164,Normal
ATM_0034,2023-07-29,Saturday,Morning,61635,19446,Supermarket,0,0,100227,Cloudy,4,37098,2023,7,July,3,42189,61.49540542967464,Normal
ATM_0036,2022-12-15,Thursday,Morning,82029,8317,Supermarket,0,0,93835,Snowy,1,67180,2022,12,December,4,73712,87.41834070442799,Normal
ATM_0020,2023-07-04,Tuesday,Night,44798,7381,Standalone,0,0,72684,Clear,0,42246,2023,7,July,3,37417,61.6339221836993,Normal
ATM_0020,2023-11-12,Sunday,Afternoon,61034,14629,Standalone,0,0,123544,Rainy,2,59119,2023,11,November,4,46405,49.40264197370977,Normal
ATM_0022,2023-02-26,Sunday,Morning,77512,1142,Supermarket,0,0,75402,Cloudy,2,70555,2023,2,February,1,76370,102.79833426169067,High Risk
ATM_0048,2022-11-04,Friday,Night,45491,7765,Mall,0,0,104386,Snowy,2,37511,2022,11,November,4,37726,43.57959879677351,Normal
ATM_0012,2023-12-30,Saturday,Morning,50529,5035,Bank Branch,0,1,89015,Clear,2,45420,2023,12,December,4,45494,56.76459023760041,Normal
ATM_0008,2022-04-08,Friday,Evening,46293,4351,Standalone,0,0,90183,Clear,1,36256,2022,4,April,2,41942,51.33229100828316,Normal
ATM_0037,2022-08-06,Saturday,Morning,33035,5755,Bank Branch,0,0,73826,Snowy,4,23564,2022,8,August,3,27280,44.74710806490938,Normal
ATM_0049,2023-07-09,Sunday,Morning,63601,12029,Supermarket,0,1,98602,Snowy,4,72404,2023,7,July,3,51572,64.50274842295288,Normal
ATM_0043,2022-11-01,Tuesday,Morning,38037,11902,Gas Station,0,0,113814,Clear,2,32936,2022,11,November,4,26135,33.420317359903,Normal
ATM_0027,2022-04-06,Wednesday,Evening,56894,14568,Standalone,0,0,102671,Rainy,0,43929,2022,4,April,2,42326,55.413894868073754,Normal
ATM_0007,2023-08-26,Saturday,Morning,60134,11746,Mall,0,0,106841,Clear,3,58037,2023,8,August,3,48388,56.28363643170693,Normal
ATM_0024,2023-02-20,Monday,Morning,28625,5127,Standalone,0,0,104591,Rainy,0,24757,2023,2,February,1,23498,27.368511631019878,Normal
ATM_0022,2022-06-22,Wednesday,Afternoon,39134,9608,Supermarket,0,0,89690,Clear,5,23699,2022,6,June,2,29526,43.63251198572862,Normal
ATM_0002,2023-04-27,Thursday,Afternoon,42797,10150,Bank Branch,0,0,102239,Rainy,3,40740,2023,4,April,2,32647,41.859759974178154,Normal
ATM_0001,2023-11-29,Wednesday,Evening,43149,16922,Supermarket,0,0,105040,Rainy,3,34693,2023,11,November,4,26227,41.07863670982483,Normal
ATM_0036,2022-09-01,Thursday,Morning,73314,16848,Gas Station,0,0,114688,Cloudy,1,76988,2022,9,September,3,56466,63.92473493303571,Normal
ATM_0034,2022-10-27,Thursday,Evening,71336,10266,Bank Branch,0,0,112562,Cloudy,4,70599,2022,10,October,4,61070,63.37485119312024,Normal
ATM_0019,2022-10-03,Monday,Afternoon,69943,7052,Supermarket,0,0,82771,Clear,5,77125,2022,10,October,4,62891,84.50181826968382,High Risk
ATM_0027,2022-09-19,Monday,Night,51462,8866,Mall,0,1,112982,Cloudy,4,56587,2022,9,September,3,42596,45.548848489139864,Normal
ATM_0013,2022-09-17,Saturday,Afternoon,30654,16268,Supermarket,0,0,84703,Clear,5,11413,2022,9,September,3,14386,36.18998146464706,Normal
ATM_0016,2022-05-16,Monday,Morning,23060,4451,Bank Branch,0,1,66372,Clear,5,30364,2022,5,May,2,18609,34.74356656421382,Normal
ATM_0005,2023-12-02,Saturday,Night,58774,10283,Bank Branch,0,1,109576,Snowy,0,55721,2023,12,December,4,48491,53.63765788128787,Normal
ATM_0037,2022-01-03,Monday,Afternoon,49591,8984,Mall,0,0,96786,Clear,3,46406,2022,1,January,1,40607,51.23778232388981,Normal
ATM_0007,2022-12-16,Friday,Afternoon,59076,8598,Gas Station,0,0,72386,Clear,2,59701,2022,12,December,4,50478,81.61246649904677,High Risk
ATM_0021,2023-02-25,Saturday,Night,56181,12625,Supermarket,0,0,52229,Cloudy,5,53045,2023,2,February,1,43556,107.56667751632234,Normal
ATM_0013,2023-10-13,Friday,Afternoon,37484,6544,Bank Branch,0,0,102367,Rainy,5,25571,2023,10,October,4,30940,36.617269237156506,Normal
ATM_0043,2022-09-06,Tuesday,Night,37949,9204,Gas Station,0,1,85672,Cloudy,0,29519,2022,9,September,3,28745,44.295685871696705,Normal
ATM_0017,2022-01-04,Tuesday,Night,40415,4598,Gas Station,0,0,107601,Clear,5,33408,2022,1,January,1,35817,37.56005985074488,Normal
ATM_0030,2023-06-21,Wednesday,Evening,58566,6146,Bank Branch,0,0,130412,Snowy,1,60357,2023,6,June,2,52420,44.9084440082201,Normal
ATM_0019,2022-10-14,Friday,Afternoon,40368,0,Gas Station,0,0,108043,Cloudy,4,33098,2022,10,October,4,40368,37.36290180761364,Normal
ATM_0005,2023-08-24,Thursday,Night,53728,9827,Standalone,0,0,89774,Rainy,3,55318,2023,8,August,3,43901,59.848062913538435,Normal
ATM_0013,2023-12-06,Wednesday,Evening,52763,13049,Gas Station,0,1,95362,Snowy,1,49895,2023,12,December,4,39714,55.32916675405297,Normal
ATM_0031,2022-08-14,Sunday,Night,44869,0,Bank Branch,0,0,88195,Rainy,5,53057,2022,8,August,3,44869,50.8747661432054,Normal
ATM_0032,2023-01-29,Sunday,Afternoon,45969,11738,Supermarket,0,0,56404,Rainy,0,36141,2023,1,January,1,34231,81.49953903978441,Normal
ATM_0018,2023-01-15,Sunday,Evening,49147,9064,Mall,0,0,125525,Snowy,5,40628,2023,1,January,1,40083,39.153156741684924,Normal
ATM_0026,2022-01-21,Friday,Morning,49707,6431,Supermarket,0,1,89120,Clear,1,54939,2022,1,January,1,43276,55.775359066427285,Normal
ATM_0019,2022-09-16,Friday,Afternoon,56410,8057,Supermarket,0,0,116511,Rainy,5,46114,2022,9,September,3,48353,48.41602938778313,Normal
ATM_0032,2023-06-26,Monday,Morning,41276,5722,Bank Branch,0,1,63745,Snowy,5,44110,2023,6,June,2,35554,64.75174523492039,Normal
ATM_0050,2023-07-22,Saturday,Night,34512,19586,Supermarket,0,0,116581,Cloudy,1,20826,2023,7,July,3,14926,29.603451677374533,Normal
ATM_0012,2022-04-22,Friday,Evening,58826,12187,Gas Station,0,0,88453,Snowy,4,49449,2022,4,April,2,46639,66.50537573626671,Normal
ATM_0013,2023-10-06,Friday,Night,27350,8371,Supermarket,0,0,102266,Snowy,0,25328,2023,10,October,4,18979,26.74398138188645,Normal
ATM_0025,2023-04-29,Saturday,Afternoon,69304,9377,Bank Branch,0,0,76745,Snowy,2,73891,2023,4,April,2,59927,90.30425434881751,High Risk
ATM_0031,2022-09-04,Sunday,Evening,47575,7677,Gas Station,0,0,128477,Clear,5,34106,2022,9,September,3,39898,37.0299742366338,Normal
ATM_0005,2022-04-16,Saturday,Afternoon,67566,10537,Bank Branch,0,0,74425,Clear,1,72670,2022,4,April,2,57029,90.78401074907624,High Risk
